date,price(SGD),watch_id,brand,model,day_of_week,day_of_week_sin,day_of_week_cos,month,month_sin,month_cos,quarter,is_weekend,price_lag_5,price_lag_7,price_lag_14,price_lag_30,rolling_mean_5,rolling_std_5,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,price_change_5,price_change_abs_5,price_change_7,price_change_abs_7,price_change_14,price_change_abs_14,price_change_30,price_change_abs_30,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,volatility_5,volatility_ratio_5,volatility_10,volatility_ratio_10,volatility_20,volatility_ratio_20,volatility_30,volatility_ratio_30,ema_5,price_over_ema_5,ema_10,price_over_ema_10,ema_20,price_over_ema_20,bb_upper_10,bb_lower_10,bb_position_10,bb_upper_20,bb_lower_20,bb_position_20,rsi,tier_entry,tier_mid,tier_high,tier_ultra,brand_tier_premium,brand_tier_non_premium,is_sports_watch,is_dress_watch,is_holiday_season,is_watch_fair_season,luxury_vol_3,luxury_vol_5,luxury_vol_10,price_premium_30d,target,target_pct_change
2025-07-31,27943,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,3,0.43388373911755823,-0.900968867902419,7,-0.4999999999999998,-0.8660254037844388,3,False,27759.0,27492.0,27348.0,27848.0,27891.6,80.92465631685505,27829.14285714286,134.94002194955894,27632.428571428572,233.11790159464354,27644.7,198.0235356959658,0.006628480853056562,184.0,0.016404772297395676,451.0,0.021756618399882965,595.0,0.003411376041367431,95.0,1.0066284808530566,0.006628480853056562,1.0155920622228685,0.015592062222868464,1.008736146709505,0.008736146709505066,0.04231396181582979,0.20869374854755746,0.04314514383426721,0.980735212712925,0.06390142713886415,0.6751827895879152,0.05583326657330504,0.789067438365254,27877.737726864074,1.002341017545087,27776.27838353387,1.0060023021862052,27706.5027605217,1.0085358026425217,28112.17054148784,27355.429458512157,0.7764485828856773,28048.151206934872,27153.64879306513,0.8824472630767163,88.38709677419355,0,0,1,0,1,0,0,0,False,False,0.057348728535330934,0.04231396181582979,0.04314514383426721,0.02261665141811528,27931.0,0.0
2025-08-01,27931,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,4,-0.433883739117558,-0.9009688679024191,8,-0.8660254037844384,-0.5000000000000004,3,False,27804.0,27587.0,27350.0,27834.0,27917.0,64.89992295836066,27878.285714285714,85.7218647439495,27673.928571428572,230.674417335603,27647.933333333334,201.97352734208215,0.004567688102431244,127.0,0.012469641497806938,344.0,0.021243144424131666,581.0,0.0034849464683479603,97.0,1.0045676881024312,0.004567688102431244,1.0152666206244776,0.01526662062447759,1.0080118373091775,0.008011837309177539,0.043885018249334065,0.10984421880375667,0.04351883322215917,1.0084144036055736,0.06397519182431521,0.6802454511065469,0.05582657304047737,0.7950464565919546,27895.49181790938,1.0012729003783982,27804.40958652771,1.0045528898241245,27727.88344999582,1.0073253535694666,28137.11094641478,27414.489053585217,0.7147734541950916,28081.03618982746,27142.96381017254,0.8400590475943309,87.00636942675159,0,0,1,0,1,0,0,0,False,False,0.006252977075412299,0.043885018249334065,0.04351883322215917,0.022177493138151875,27936.0,-0.0004294456572307981
2025-08-02,27936,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,5,-0.9749279121818236,-0.2225209339563146,8,-0.8660254037844384,-0.5000000000000004,3,True,27803.0,27759.0,27327.0,27808.0,27943.6,12.992305415173446,27903.571428571428,69.18057806130433,27717.428571428572,217.25019758697732,27652.2,206.76663507245763,0.004783656439952599,133.0,0.00637631038582076,177.0,0.02228565155340867,609.0,0.004602991944764101,128.0,1.0047836564399526,0.004783656439952599,1.014710689767898,0.014710689767897911,1.0081922840954203,0.008192284095420277,0.04361728054968923,0.15658763082128618,0.04388370526843298,0.9939288463197434,0.06396324843558353,0.6860768697923094,0.05573673928249618,0.795334722135867,27908.99454527292,1.0009676254973383,27828.335116249946,1.0038688941792706,27747.704073805744,1.0067860002288265,28144.975523882073,27487.624476117926,0.6820944842289934,28112.810831183255,27133.889168816742,0.8193820425264468,89.70013037809647,0,0,1,0,1,0,0,0,False,False,0.004963970208940244,0.04361728054968923,0.04388370526843298,0.022360475754803294,27947.0,0.0001790125666822906
2025-08-03,27947,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,6,-0.7818314824680299,0.6234898018587334,8,-0.8660254037844384,-0.5000000000000004,3,True,27965.0,27804.0,27325.0,27797.0,27940.0,6.403124237521516,27924.0,54.41507144114979,27761.85714285714,193.0798388640194,27657.2,212.1329121415859,-0.0006436617200071826,-18.0,0.005143144871241567,143.0,0.02276303751143649,622.0,0.00539626578407737,150.0,0.9993563382799928,-0.0006436617200071826,1.0165502691692128,0.01655026916921276,1.0086256676772052,0.008625667677205184,0.007561754220291664,0.31877551195198195,0.04142766132979811,0.18252911165064106,0.063941168549851,0.6479027873489597,0.05571542953699217,0.7803503569488909,27921.663030181942,1.0009074305420371,27849.910549659046,1.003486167403225,27766.6846382052,1.00649394640175,28106.08726259433,27617.51273740567,0.6743848596426532,28144.725724144846,27125.874275855153,0.8059327250535291,90.07731958762886,0,0,1,0,1,0,0,0,False,False,0.006778493943791639,0.007561754220291664,0.04142766132979811,0.022763037511436414,28154.0,0.00039375715922118637
2025-08-04,28154,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,0,0.0,1.0,8,-0.8660254037844384,-0.5000000000000004,3,False,27943.0,27803.0,27514.0,27787.0,27982.2,96.23772649019249,27974.14285714286,80.02588866793187,27807.571428571428,205.26220165559508,27669.433333333334,229.72872808080456,0.007551086139641505,211.0,0.01262453692047627,351.0,0.02326088536744919,640.0,0.01320761507179613,367.0,1.0075510861396415,0.007551086139641505,1.0205531590966759,0.020553159096675877,1.0296225863077824,0.02962258630778236,0.052549319039770434,1.498060865766414,0.05010120803919209,1.0488633128100084,0.04482159141168647,1.1177918155339983,0.05947537477711516,0.8248274932223121,27999.10868678796,1.0055320087130177,27905.19954063013,1.0089159175876028,27803.57181551899,1.0126037110197983,28141.597885839034,27695.402114160966,1.027795230139282,28215.601756982665,27135.998243017333,0.9429403885909883,90.30226700251889,0,0,1,0,1,0,0,0,False,False,0.06528264637817892,0.052549319039770434,0.05010120803919209,0.030338517840805122,28164.0,0.00740687730346723
2025-08-05,28164,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,1,0.7818314824680298,0.6234898018587336,8,-0.8660254037844384,-0.5000000000000004,3,False,27943.0,27965.0,27511.0,27778.0,28026.4,121.23654564528398,28002.571428571428,107.02781124971199,27854.214285714286,206.87275114128832,27682.3,246.23554044692239,0.007908957520667004,221.0,0.00711603790452342,199.0,0.023735960161390013,653.0,0.01389588883288928,386.0,1.007908957520667,0.007908957520667004,1.0145898627472172,0.014589862747217186,1.0299129671615592,0.029912967161559223,0.05196353766007753,1.5232796862572309,0.04472636085726098,1.1618100973140464,0.04471652996842589,1.0002198490992487,0.05943170923867304,0.7464809105460047,28054.07245785864,1.003918416561677,27952.25416960647,1.0075752684956538,27837.898309279088,1.0117143071325976,28199.754369982886,27718.245630017114,0.925745127730335,28274.929946960656,27158.470053039346,0.90064135078687,90.76154806491886,0,0,1,0,1,0,0,0,False,False,0.06445377486713949,0.05196353766007753,0.04472636085726098,0.03070448307410796,28355.0,0.0003551893159052799
2025-08-06,28355,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,2,0.9749279121818236,-0.22252093395631434,8,-0.8660254037844384,-0.5000000000000004,3,False,27931.0,27943.0,27531.0,27781.0,28111.2,174.43824122021218,28061.428571428572,165.9004291161079,27913.071428571428,224.3234149736136,27701.433333333334,274.81199634152006,0.015180265654648917,424.0,0.014744300898257068,412.0,0.029929897206785183,824.0,0.020661603254022554,574.0,1.015180265654649,0.015180265654648917,1.0198172924759028,0.019817292475902804,1.0368217054263567,0.036821705426356655,0.05911237849157193,1.2203447999815986,0.05215491167502669,1.1334000306605194,0.04813034750568433,1.0836180160317157,0.06216609169424462,0.7800476323922203,28154.381638572424,1.0071256532643118,28025.480684223476,1.0117578470638693,27887.14608934775,1.0167766866194659,28335.79474834121,27692.405251658787,1.0298501168542853,28365.465970445075,27168.634029554923,0.9912552714483114,92.38683127572017,0,0,1,0,1,0,0,0,False,False,0.061963904404199834,0.05911237849157193,0.05215491167502669,0.03769441903019213,28347.0,0.006781707143871607
2025-08-07,28347,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,3,0.43388373911755823,-0.900968867902419,8,-0.8660254037844384,-0.5000000000000004,3,False,27936.0,27943.0,27492.0,27618.0,28193.4,167.95624430190387,28119.14285714286,186.79170981899605,27974.14285714286,217.14045689807924,27725.733333333334,298.3984761599694,0.014712199312714835,411.0,0.014458003793436536,404.0,0.03109995635093843,855.0,0.026395828807299626,729.0,1.0147121993127148,0.014712199312714835,1.0195662338596554,0.01956623385965539,1.036453382084095,0.0364533820840951,0.060582660590503205,1.308814357289843,0.052433797704074823,1.1554124103773453,0.04831693724099356,1.0852053275344695,0.05907808299416801,0.831934953957029,28218.58775904828,1.004550626064217,28083.93874163739,1.0093669645409316,27930.941699886058,1.01489596393077,28414.597288825775,27722.402711174225,0.9023435158144172,28434.82416499417,27198.975835005833,0.928936130054892,95.43039319872476,0,0,1,0,1,0,0,0,False,False,0.0620272275346034,0.060582660590503205,0.052433797704074823,0.037401646843549866,28351.0,-0.0002821371892082203
2025-08-08,28351,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,4,-0.433883739117558,-0.9009688679024191,8,-0.8660254037844384,-0.5000000000000004,3,False,27947.0,27931.0,27587.0,27611.0,28274.2,105.26015390450789,28179.14285714286,183.71484114547977,28028.714285714286,208.1787059867105,27750.4,318.4958831540637,0.014455934447346719,404.0,0.015037055601303306,420.0,0.027694203791641003,764.0,0.02680091267972906,740.0,1.0144559344473467,0.014455934447346719,1.013802967995709,0.013802967995709015,1.037472097193252,0.03747209719325206,0.06127192105121258,0.07753829074831492,0.04824777828149519,1.2699428498806675,0.04772817767331571,1.0108866634660971,0.05902360370934813,0.8067507197103423,28262.725172698858,1.0031233657321346,28132.495334066956,1.0077669848813036,27970.94725227786,1.0135874106906118,28486.401638979536,27727.79836102046,0.8215119247259031,28484.80188993726,27251.39811006274,0.8915181774853401,94.94117647058823,0,0,1,0,1,0,0,0,False,False,0.06289143485275872,0.06127192105121258,0.04824777828149519,0.037548032936871,28353.0,0.0001411084065332524
2025-08-09,28353,Philippe_Twenty_4_Automatic_Stainless_Steel_7300_1200A,Patek Philippe,22909,5,-0.9749279121818236,-0.2225209339563146,8,-0.8660254037844384,-0.5000000000000004,3,True,28154.0,27936.0,27759.0,27608.0,28314.0,83.90470785361606,28238.714285714286,157.46609612402955,28071.14285714286,209.5070614350163,27775.233333333334,335.5950642162631,0.007068267386517002,199.0,0.01492697594501724,417.0,0.021398465362585162,594.0,0.026984931903796028,745.0,1.007068267386517,0.007068267386517002,1.014672726622052,0.014672726622052101,1.0376212259835316,0.03762122598353157,0.04777894941971419,0.016578026825437627,0.047355550974553184,1.008940840861265,0.04765421884108634,0.9937326038743993,0.058999572068141375,0.8110073775503807,28292.81678179924,1.0021271554071447,28172.58709150933,1.0064038459763975,28007.3332282514,1.012342009463433,28537.0786626529,27759.121337347096,0.7633820562322723,28516.66117898252,27322.33882101748,0.8629673321519536,93.67647058823529,0,0,1,0,1,0,0,0,False,False,0.003599585242791535,0.04777894941971419,0.047355550974553184,0.03762122598353156,28358.0,7.054424888019994e-05
