date,price(SGD),watch_id,brand,model,day_of_week,day_of_week_sin,day_of_week_cos,month,month_sin,month_cos,quarter,is_weekend,price_lag_5,price_lag_7,price_lag_14,price_lag_30,rolling_mean_5,rolling_std_5,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,price_change_5,price_change_abs_5,price_change_7,price_change_abs_7,price_change_14,price_change_abs_14,price_change_30,price_change_abs_30,momentum_5,roc_5,momentum_10,roc_10,momentum_20,roc_20,volatility_5,volatility_ratio_5,volatility_10,volatility_ratio_10,volatility_20,volatility_ratio_20,volatility_30,volatility_ratio_30,ema_5,price_over_ema_5,ema_10,price_over_ema_10,ema_20,price_over_ema_20,bb_upper_10,bb_lower_10,bb_position_10,bb_upper_20,bb_lower_20,bb_position_20,rsi,tier_entry,tier_mid,tier_high,tier_ultra,brand_tier_premium,brand_tier_non_premium,is_sports_watch,is_dress_watch,is_holiday_season,is_watch_fair_season,luxury_vol_3,luxury_vol_5,luxury_vol_10,price_premium_30d,target,target_pct_change
2024-09-16,66788,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66788.0,1.0,66788.0,1.0,66788.0,1.0,,,,,,,,0,0,1,0,1,0,0,0,False,False,,,,,66957.0,
2024-09-17,66957,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66889.40000000001,1.0010106235068634,66880.95,1.0011370950921004,66876.725,1.0012003428696605,,,,,,,,0,0,1,0,1,0,0,0,False,False,,,,,66919.0,0.00253039468167926
2024-09-18,66919,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66903.42105263159,1.000232857260859,66896.24584717608,1.0003401409531396,66892.2481265612,1.0003999248670516,,,,,,,,0,0,1,0,1,0,0,0,False,False,,,,,66892.0,-0.0005675284137580672
2024-09-19,66892,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,3,0.43388373911755823,-0.900968867902419,9,-1.0,-1.8369701987210297e-16,3,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66898.67692307693,0.9999001934958355,66894.84702970297,0.9999574402240324,66892.17649625934,0.9999973614812884,,,,,,,,0,0,1,0,1,0,0,0,False,False,0.02767179175876824,,,,66880.0,-0.00040347285524289234
2024-09-20,66880,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,3,False,,,,,66887.2,62.84663873271182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66891.50710900474,0.9998279735425009,66890.58485127742,0.9998417587273163,66889.23110543395,0.999861994146421,,,,,,,,0,0,1,0,1,0,0,0,False,False,0.0030929793248229047,,,,66525.0,-0.00017939364946484293
2024-09-21,66525,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,5,-0.9749279121818236,-0.2225209339563146,9,-1.0,-1.8369701987210297e-16,3,True,66788.0,,,,66834.6,175.57989634351836,,,,,,,-0.00393783314367846,-263.0,,,,,,,0.9960621668563215,-0.00393783314367846,,,,,0.044906282792825075,1.2819726116187835,,,,,,,66757.58045112783,0.9965160443270095,66795.62983743509,0.9959483900654319,66812.39497931831,0.9956984781131214,,,,,,,,0,0,1,0,1,0,0,0,False,False,0.0460121130106478,0.044906282792825075,,,66494.0,-0.0053080143540670255
2024-09-22,66494,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,6,-0.7818314824680299,0.6234898018587334,9,-1.0,-1.8369701987210297e-16,3,True,66957.0,,,,66742.0,212.99413137455426,66779.28571428571,191.5182448103501,,,,,-0.006914885672894555,-463.0,,,,,,,0.9930851143271054,-0.006914885672894555,,,,,0.03488760579669082,1.5579053007408707,,,,,,,66664.25837785334,0.9974460320718139,66722.9491633752,0.9965686594155991,66752.19436958135,0.9961320467136731,,,,,,,,0,0,1,0,1,0,0,0,False,False,0.04574782610550087,0.03488760579669082,,,66469.0,-0.000465990229237101
2024-09-23,66469,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,3,False,66919.0,66788.0,,,66652.0,214.57283145822743,66733.71428571429,224.25410756974574,,,,,-0.006724547587381724,-450.0,-0.0047763071210397134,-319.0,,,,,0.9932754524126183,-0.006724547587381724,,,,,0.035195480901671294,0.02870914673671299,,,,,,,66596.52957969866,0.9980850416605261,66665.1745048571,0.9970573165627458,66703.24279980698,0.9964882846774032,,,,,,,,0,0,1,0,1,0,0,0,False,False,0.04479608962174629,0.035195480901671294,,,66507.0,-0.00037597377206965987
2024-09-24,66507,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,1,0.7818314824680298,0.6234898018587336,9,-1.0,-1.8369701987210297e-16,3,False,66892.0,66957.0,,,66575.0,171.71633585655405,66669.42857142857,213.83549529396612,,,,,-0.005755546253662591,-385.0,-0.006720731215556275,-450.0,,,,,0.9942444537463374,-0.005755546253662591,,,,,0.03745035640439063,0.2840441976252348,,,,,,,66565.88936414378,0.9991153222062185,66630.76126780106,0.9981425806122244,66671.76449513742,0.9975287215452436,,,,,,,,0,0,1,0,1,0,0,0,False,False,0.009126047338238684,0.03745035640439063,,,66057.0,0.0005716950759000472
2024-09-25,66057,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,2,0.9749279121818236,-0.22252093395631434,9,-1.0,-1.8369701987210297e-16,3,False,66880.0,66919.0,,,66410.4,198.60714992164867,66546.28571428571,283.1334869431147,,,,,-0.012305622009569417,-823.0,-0.012881244489606813,-862.0,,,,,0.9876943779904306,-0.012305622009569417,,,,,0.0527481777664305,1.561527397553184,,,,,,,66393.26602326584,0.9949352390173425,66510.2391762665,0.9931854225472664,66579.18628900213,0.992156913922987,67223.03324722819,66074.56675277182,-0.0152958339286451,,,,,0,0,1,0,1,0,0,0,False,False,0.06335828473801372,0.0527481777664305,,,65938.0,-0.006766205061121355
2024-09-26,65938,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,3,0.43388373911755823,-0.900968867902419,9,-1.0,-1.8369701987210297e-16,3,False,66525.0,66892.0,,,66293.0,273.35599499553695,66410.0,316.6133288413369,,,,,-0.00882375046974826,-587.0,-0.014261795132452293,-954.0,,,,,0.9911762495302517,-0.00882375046974826,0.9872731628436247,-0.012726837156375348,,,0.04634317340996462,1.2025279757370746,0.0437982287587699,1.0581061089299217,,,,,66239.73571522397,0.9954447928880455,66393.3378666561,0.9931418139035184,66487.69360608066,0.9917324007456564,67280.438325021,65847.16167497901,0.06337808197623772,,,,,0,0,1,0,1,0,0,0,False,False,0.05944123988535167,0.04634317340996462,0.0437982287587699,,65814.0,-0.0018014744841575725
2024-09-27,65814,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,4,-0.433883739117558,-0.9009688679024191,9,-1.0,-1.8369701987210297e-16,3,False,66494.0,66880.0,,,66157.0,314.42566689123845,66257.71428571429,309.15029477892074,,,,,-0.010226486600294793,-680.0,-0.015938995215311058,-1066.0,,,,,0.9897735133997052,-0.010226486600294793,0.9829293427124871,-0.01707065728751289,,,0.044906001991485166,0.019767302603563502,0.038317242878980626,1.171952849877904,,,,,66096.72155040818,0.9957226085685268,66277.58722120419,0.9930053696786374,66395.91756927654,0.9912356423319344,67247.40907307091,65651.59092692909,0.10177166706843546,,,,,0,0,1,0,1,0,0,0,False,False,0.04514448112235217,0.044906001991485166,0.038317242878980626,,65777.0,-0.0018805544602504831
2024-09-28,65777,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,5,-0.9749279121818236,-0.2225209339563146,9,-1.0,-1.8369701987210297e-16,3,True,66469.0,66525.0,,,66018.6,294.4219760819502,66150.85714285714,329.9390997196238,,,,,-0.010410868224285053,-692.0,-0.011243893273205519,-748.0,,,,,0.989589131775715,-0.010410868224285053,0.9829345925671334,-0.017065407432866553,,,0.04448602872250899,0.3326572437557318,0.038321738421712284,1.1608562282055594,,,,,65989.59727096943,0.9967783214360825,66179.3373422268,0.9939204990804571,66314.92352171651,0.9918883489092715,67160.9693177188,65509.630682281204,0.16191065356376422,,,,,0,0,1,0,1,0,0,0,False,False,0.01173741116328723,0.04448602872250899,0.038321738421712284,,65840.0,-0.0005621904154131663
2024-09-29,65840,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,6,-0.7818314824680299,0.6234898018587334,9,-1.0,-1.8369701987210297e-16,3,True,66507.0,66494.0,,,65885.2,113.05175805798562,66057.42857142857,308.47520545570063,66418.35714285714,448.48370301286644,,,-0.010029019501706538,-667.0,-0.009835473877342293,-654.0,,,,,0.9899709804982935,-0.010029019501706538,0.9842731567302517,-0.01572684326974827,,,0.04599883779207036,0.3709146649066169,0.04019196539371433,1.1444784384508895,,,,,65939.56011232361,0.9984901307780334,66113.68460842351,0.9958603939555859,66254.91111371665,0.993737654964105,67007.1682509707,65453.03174902931,0.2489924472446909,,,,18.14516129032259,0,0,1,0,1,0,0,0,False,False,0.022547530015283663,0.04599883779207036,0.04019196539371433,,65641.0,0.0009577815953905056
2024-09-30,65641,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,0,0.0,1.0,9,-1.0,-1.8369701987210297e-16,3,False,66057.0,66469.0,66788.0,,65802.0,107.96990321381769,65939.14285714286,281.96419901078343,66336.42857142857,479.46006720472326,,,-0.006297591474029973,-416.0,-0.012456934811716724,-828.0,-0.01717374378630887,-1147.0,,,0.99370240852597,-0.006297591474029973,0.9814742822966507,-0.01852571770334932,,,0.024061914930182074,1.8568061413250143,0.03994909655837972,0.6023143701139556,,,,,65839.81228493241,0.9969803637338451,66023.28633916729,0.9942098256484319,66179.6775029814,0.9918603788458,66814.80915414162,65397.59084585837,0.17175134749457313,,,,16.004742145820998,0,0,1,0,1,0,0,0,False,False,0.03188485291553862,0.024061914930182074,0.03994909655837972,,65508.0,-0.003022478736330547
2024-10-01,65508,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,1,0.7818314824680298,0.6234898018587336,10,-0.8660254037844386,0.5000000000000001,4,False,65938.0,66507.0,66957.0,,65716.0,139.2749080057178,65796.42857142857,181.60108034077044,66232.92857142857,491.44049867330517,,,-0.006521277563772077,-430.0,-0.01502097523568946,-999.0,-0.021640754514091087,-1449.0,,,0.9934787224362279,-0.006521277563772077,0.9847125140924464,-0.015287485907553577,,,0.024429493048540522,0.45778714585202956,0.03513746062920081,0.6952549390617748,,,,,65729.03954523358,0.9966371097651372,65925.66096380983,0.9936646677833217,66099.55293231824,0.9910505758953626,66737.47157743892,65271.52842256109,0.16131019586405362,,,,6.117504542701397,0,0,1,0,1,0,0,0,False,False,0.032879194142498874,0.024429493048540522,0.03513746062920081,,65492.0,-0.002026172666473647
2024-10-02,65492,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,2,0.9749279121818236,-0.22252093395631434,10,-0.8660254037844386,0.5000000000000001,4,False,65814.0,66057.0,66919.0,,65651.6,156.06505053983562,65715.71428571429,171.77962072149458,66131.0,486.1550876323057,,,-0.004892576047649477,-322.0,-0.008553219189487815,-565.0,-0.0213242875715417,-1427.0,,,0.9951074239523505,-0.004892576047649477,0.984930971215448,-0.015069028784551963,,,0.024767657515972576,0.8075890376451241,0.0353437647003433,0.7007645542562139,,,,,65649.94608685368,0.9975941170363686,65844.12318372821,0.9946521699021542,66028.78003702822,0.9918705140890502,66613.43158158408,65195.168418415924,0.20929231562427733,,,,6.200122774708419,0,0,1,0,1,0,0,0,False,False,0.02234349895145977,0.024767657515972576,0.0353437647003433,,65536.0,-0.00024424497771269316
2024-10-03,65536,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,3,0.43388373911755823,-0.900968867902419,10,-0.8660254037844386,0.5000000000000001,4,False,65777.0,65938.0,66892.0,,65603.4,144.43614506072072,65658.28571428571,151.02396530094566,66034.14285714286,457.087242496175,,,-0.0036638946744302903,-241.0,-0.006096636234038,-402.0,-0.020271482389523365,-1356.0,,,0.9963361053255697,-0.0036638946744302903,0.9859633814259279,-0.014036618574072124,,,0.027478494444478516,0.37422004658556574,0.036656283144108924,0.7496257691062335,,,,,65611.93834036046,0.9988426139772532,65786.5464545482,0.9961915244369713,65972.57131259677,0.9933825330146953,66429.65876431728,65192.341235682725,0.27774500592141455,,,,8.80923450789794,0,0,1,0,1,0,0,0,False,False,0.021779275472844913,0.027478494444478516,0.036656283144108924,,65516.0,0.0006718377817138688
2024-10-04,65516,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,4,-0.433883739117558,-0.9009688679024191,10,-0.8660254037844386,0.5000000000000001,4,False,65840.0,65814.0,66880.0,,65538.6,59.39528600824455,65615.71428571429,141.51644696602833,65936.71428571429,405.36582311470977,,,-0.004921020656136088,-324.0,-0.0045279119944084956,-298.0,-0.020394736842105243,-1364.0,,,0.9950789793438639,-0.004921020656136088,0.985099312854286,-0.01490068714571402,,,0.023800316470876284,0.46079009318830644,0.035577224566665275,0.6689761992613786,,,,,65579.9444613591,0.9990249387692486,65736.24515998848,0.9966495628180093,65921.45505636028,0.9938494219216849,66114.97865237432,65308.821347625664,0.25699531735798015,,,,8.766626360338577,0,0,1,0,1,0,0,0,False,False,0.00868872711393646,0.023800316470876284,0.035577224566665275,,65619.0,-0.00030517578125
2024-10-05,65619,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,5,-0.9749279121818236,-0.2225209339563146,10,-0.8660254037844386,0.5000000000000001,4,True,65641.0,65777.0,66525.0,,65534.2,49.98199675884581,65593.14285714286,122.8772131999817,65872.0,375.4392299489168,,,-0.00033515638092040945,-22.0,-0.0024020554297095043,-158.0,-0.013618940248027012,-906.0,,,0.9996648436190796,-0.00033515638092040945,0.9933693628230165,-0.006630637176983534,,,0.02123737400004288,0.9922489394408295,0.02361815330694892,0.8991970593143043,,,,,65592.96689045706,1.0003968887333061,65714.53553054095,0.9985462039749707,65888.1499779433,0.9959150472727887,65991.90714424882,65344.2928557512,0.4241832663792597,67262.19491236832,65054.70508763168,0.2556274126589209,17.68901569186876,0,0,1,0,1,0,0,0,False,False,0.014904839439422782,0.02123737400004288,0.02361815330694892,,65624.0,0.0015721350509798615
2024-10-06,65624,Philippe_Aquanaut_5167_Stainless_Steel_5167A,Patek Philippe,22557,6,-0.7818314824680299,0.6234898018587334,10,-0.8660254037844386,0.5000000000000001,4,True,65508.0,65840.0,66494.0,,65557.4,60.5788742054634,65562.28571428571,63.16833142661955,65809.85714285714,334.3151109456725,,,0.0017707760884166923,116.0,-0.0032806804374240217,-216.0,-0.01308388726802423,-870.0,,,1.0017707760884167,0.0017707760884166923,0.9952379508022688,-0.004762049197731155,0.9825717194705635,-0.017428280529436457,0.012435064918512477,1.3503635176237339,0.022957879287697495,0.5416469336162113,0.03465253558786839,0.6625165777402703,,,65603.31333461957,1.0003153295821343,65697.82748228485,0.9988762568700654,65859.48929854651,0.9964243679831919,65899.29736818498,65374.10263181502,0.4758184933691826,67186.84388142852,65013.65611857148,0.28085188581501774,18.386627906976756,0,0,1,0,1,0,0,0,False,False,0.015751761000706226,0.012435064918512477,0.022957879287697495,,65629.0,7.619744281384122e-05
